ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
976539587,5 SQUARES,Nonfiction,Publishing,USD,2013-09-08,3000.00,2013-08-09 17:37:49,3910.00,successful,55,US,3910.00,3910.00,3000.00
976546189,Strong-Bar: amaranto enriquecido,Vegan,Food,MXN,2017-03-21,200000.00,2017-01-20 18:09:25,10.00,failed,1,MX,0.00,0.53,10578.65
976547693,New Music - Individúo Back in Buenos Aires,Latin,Music,USD,2015-03-06,11000.00,2015-02-04 17:50:05,12050.00,successful,92,US,12050.00,12050.00,11000.00
976550175,Chance & Counters: Bristol's first board game café,Tabletop Games,Games,GBP,2016-02-10,10000.00,2016-01-11 09:02:42,13192.92,successful,292,GB,19154.85,19135.43,14504.32
976550234,Support me bring hope to the hopeless with my voice,Faith,Music,USD,2016-04-30,6600.00,2016-03-01 03:39:01,365.00,failed,7,US,365.00,365.00,6600.00
976550591,"Keeper EP (ex-The June Spirit, Desoto Jones, ALOL, Colors)",Punk,Music,USD,2014-11-14,3999.00,2014-10-15 02:46:12,4113.00,successful,65,US,4113.00,4113.00,3999.00
976559124,FLORA DIABOLA – an incredible photo calendar 2018,Photography,Photography,EUR,2017-09-27,5000.00,2017-08-28 17:38:37,5719.00,successful,43,DE,596.28,6751.83,5902.98
976564412,Cocktail Flashcards,Publishing,Publishing,USD,2014-08-06,2000.00,2014-07-07 18:42:47,55.00,failed,4,US,55.00,55.00,2000.00
976564419,RESTAURANT/WINE BAR/EPICERIE FINE MARIA GALANDA,Restaurants,Food,EUR,2017-02-26,95000.00,2017-01-26 01:07:47,0.00,failed,0,FR,0.00,0.00,100367.66
976569632,I Know Who's Drowned - It's Us! New paintings,Painting,Art,USD,2012-02-24,1800.00,2012-01-30 18:51:22,2290.00,successful,38,US,2290.00,2290.00,1800.00
97659369,The Last Colony (relaunch),Documentary,Film & Video,USD,2012-10-24,3000.00,2012-09-24 00:16:58,4450.00,successful,58,US,4450.00,4450.00,3000.00
976604865,Secret Sister Greeting Cards Part 2: Even Better!,Crafts,Crafts,USD,2011-09-05,1000.00,2011-08-06 21:31:51,0.00,failed,0,US,0.00,0.00,1000.00
976605438,American Vista,Photography,Photography,USD,2010-08-25,10000.00,2010-06-25 04:12:25,1800.00,failed,12,US,1800.00,1800.00,10000.00
976607756,Center for International Maritime Security,Academic,Publishing,USD,2014-10-28,900.00,2014-10-07 02:20:32,2805.00,successful,41,US,2805.00,2805.00,900.00
97661574,Zest Radio. A New Kind Of Station,Radio & Podcasts,Publishing,GBP,2014-03-07,450.00,2014-02-05 23:07:57,0.00,failed,0,GB,0.00,0.00,754.65
976620412,The Kneads Album,Music,Music,USD,2014-11-19,2200.00,2014-11-04 20:08:50,3290.00,undefined,0,"N,0""",,3290.00,2200.00
976620552,Its Melanin Baby,Ready-to-wear,Fashion,USD,2017-06-02,1000.00,2017-05-03 22:36:00,0.00,failed,0,US,0.00,0.00,1000.00
976623719,New Chordials Album!,Indie Rock,Music,USD,2010-03-05,500.00,2009-12-11 00:57:12,545.00,successful,5,US,545.00,545.00,500.00
976627193,Billion Visions: Capturing life in its natural habitat,Nature,Photography,USD,2016-05-06,20000.00,2016-04-05 06:25:34,2.00,failed,2,US,2.00,2.00,20000.00
976637281,2nd Album,Rock,Music,USD,2015-02-12,6500.00,2015-01-03 18:40:01,0.00,failed,0,US,0.00,0.00,6500.00
976658280,"Names of the Dead, a FringeNYC Theater Production",Theater,Theater,USD,2012-08-16,2500.00,2012-07-17 21:36:37,2610.00,successful,36,US,2610.00,2610.00,2500.00
97666732,"Splendidly Simple: Nature, Happiness & Simplicity on Wheels",Nature,Photography,USD,2014-11-13,16500.00,2014-10-14 16:17:01,16550.00,successful,130,US,16550.00,16550.00,16500.00
976667735,Iowa Celebration of Women Composers,Classical Music,Music,USD,2013-03-30,1800.00,2013-03-01 14:32:55,2000.00,successful,44,US,2000.00,2000.00,1800.00
976682758,Future Is Games (Canceled),Games,Games,USD,2013-08-30,30000.00,2013-07-31 21:25:15,2196.00,canceled,33,US,2196.00,2196.00,30000.00
97668692,Give Bryson Tiller a verse on Deja Vu!,Music,Music,USD,2017-01-15,125000.00,2016-12-09 19:08:58,2.00,failed,2,US,1.00,2.00,125000.00
976691415,The Inquiry,Shorts,Film & Video,GBP,2016-02-08,1000.00,2016-01-09 14:53:34,10.00,failed,1,GB,14.64,14.50,1450.43
976698485,"""Tortured Couture"" - Charlotte Fashion Week 2014 (Canceled)",Couture,Fashion,USD,2014-06-16,4000.00,2014-05-17 23:12:48,75.00,canceled,3,US,75.00,75.00,4000.00
976708426,Three Bean Salad,Bacon,Food,USD,2014-08-07,10.00,2014-07-08 18:52:10,0.00,failed,0,US,0.00,0.00,10.00
976710112,A Number of Names,Nonfiction,Publishing,EUR,2015-10-20,8000.00,2015-09-16 12:32:13,1426.00,failed,34,FR,1613.47,1580.58,8867.21
976711190,All My Fears,Art,Art,USD,2014-07-10,5000.00,2014-06-10 19:59:31,5.00,failed,1,US,5.00,5.00,5000.00
976712992,Rumjar 3d printers and design,Technology,Technology,AUD,2015-01-16,2500.00,2014-12-17 21:22:22,20.00,failed,1,AU,16.46,16.42,2052.71
976714747,"Table For Six Debut EP ""Enter The Badger"" (Watch Our Promo!)",Rock,Music,USD,2015-03-11,900.00,2015-01-10 06:34:07,1006.00,successful,17,US,1006.00,1006.00,900.00
976723104,Textpin - 100 years of words,Web,Technology,CAD,2016-06-01,2000.00,2016-05-02 18:17:29,31.00,failed,3,CA,24.70,23.69,1528.58
976736655,Los Angeles Podcast Festival,Radio & Podcasts,Publishing,USD,2012-03-03,20000.00,2012-02-02 03:10:27,24193.38,successful,140,US,24193.38,24193.38,20000.00
976737752,"Venus Palermo: FULL ALBUM, MUSIC VIDEO and ART BOOK",Music,Music,GBP,2014-01-06,65000.00,2013-11-29 19:46:31,308.00,canceled,18,GB,502.05,505.41,106660.54
976754484,PonyChat Inc.,Mixed Media,Art,USD,2011-09-21,5000.00,2011-07-28 23:32:58,147.00,failed,7,US,147.00,147.00,5000.00
976765262,Mahsuicide 2018 calendar,People,Photography,USD,2017-10-13,500.00,2017-09-25 14:14:23,1000.00,successful,23,US,91.00,1000.00,500.00
976766617,MNSTR - A Short Film,Shorts,Film & Video,USD,2016-02-01,13500.00,2016-01-06 18:23:01,17022.00,successful,61,US,17022.00,17022.00,13500.00
976767685,My-Storytellers Keycharms - Your Life is Your Story,Jewelry,Fashion,USD,2016-05-24,1000.00,2016-05-02 17:23:10,2152.00,successful,15,US,2152.00,2152.00,1000.00
976773182,YogaHike World,Documentary,Film & Video,USD,2017-07-05,40000.00,2017-06-05 21:48:05,6.00,failed,2,US,0.00,6.00,40000.00
976777573,WINSTON'S CALENDAR PROJECT,Illustration,Art,USD,2011-03-06,500.00,2011-02-04 16:24:12,775.00,successful,19,US,775.00,775.00,500.00
976779312,Superstition Mountains In Pictures,Publishing,Publishing,USD,2014-07-10,9260.00,2014-06-10 04:30:21,10.00,failed,1,US,10.00,10.00,9260.00
97678782,New Album Release: Old Mill Sessions,Country & Folk,Music,USD,2013-12-30,10000.00,2013-12-01 21:48:00,10057.00,successful,145,US,10057.00,10057.00,10000.00
976788172,INK SLINGER Alice is forced to take badly prescribed Meds,Film & Video,Film & Video,USD,2013-09-06,4800.00,2013-08-07 08:15:27,20.00,failed,1,US,20.00,20.00,4800.00
976789763,The Dead of Winter: Box of Curiosity,Nonfiction,Publishing,USD,2016-11-30,750.00,2016-11-07 18:23:23,1305.00,successful,28,US,190.00,1305.00,750.00
976791206,California Brew Masters Book Project,Nonfiction,Publishing,USD,2014-03-19,25000.00,2014-02-01 05:46:21,26826.00,successful,197,US,26826.00,26826.00,25000.00
976796147,Advancement in Indoor Horticultural LED Lighting,Hardware,Technology,USD,2016-06-16,4000.00,2016-05-17 17:04:25,2.00,failed,2,US,2.00,2.00,4000.00
97679837,Legends of Marithia: Colour Comic Book Series - Issue 1,Comic Books,Comics,AUD,2014-08-01,3250.00,2014-06-17 14:35:08,1150.00,failed,20,AU,1080.50,1067.48,3016.80
976801369,DropAQuad - Competitive Drone Event Manager,Apps,Technology,USD,2017-06-09,4000.00,2017-04-25 14:43:42,845.00,failed,8,US,0.00,845.00,4000.00
976815979,KaZoom Kids Books,Children's Books,Publishing,USD,2017-05-31,10000.00,2017-05-01 14:03:18,11038.00,successful,119,US,1062.00,11038.00,10000.00
97682129,"Catalysts, Explorers & Secret Keepers: Women of SF",Anthologies,Publishing,USD,2016-11-02,8500.00,2016-10-03 14:59:22,18951.00,successful,664,US,1419.00,18951.00,8500.00
976822179,DNT Videos,Comedy,Film & Video,USD,2015-10-24,3000.00,2015-09-29 01:18:26,0.00,failed,0,US,0.00,0.00,3000.00
976823434,premature! relaunching in about a week or 2! (as of oct 25),Web,Technology,USD,2015-12-24,75000.00,2015-10-25 04:09:12,0.00,suspended,0,US,0.00,0.00,75000.00
97682424,Dog Rescue Cafe: Companionship and a Coffee,Restaurants,Food,USD,2014-11-11,70000.00,2014-09-12 23:10:49,28697.00,failed,75,US,28697.00,28697.00,70000.00
976824607,Toppersunglasses,Accessories,Fashion,USD,2016-07-03,15000.00,2016-05-04 21:46:01,100.00,failed,2,US,100.00,100.00,15000.00
976842653,The Legend of Val issue #2,Comics,Comics,GBP,2015-03-16,35.00,2015-02-14 19:00:33,84.60,successful,13,GB,130.24,125.66,51.99
976845118,The Pumo Horn - A DIY musical car horn conversion kit,DIY Electronics,Technology,USD,2014-11-14,4000.00,2014-10-15 16:41:51,70.00,failed,2,US,70.00,70.00,4000.00
976846075,Colombian Party Cartel's new bachata single!,Music,Music,USD,2013-07-21,15000.00,2013-06-21 17:38:58,17.00,failed,4,US,17.00,17.00,15000.00
97684644,Keyara Comic Book Series,Comic Books,Comics,USD,2016-07-17,3500.00,2016-06-17 10:10:52,81.00,failed,8,US,51.00,81.00,3500.00
97685513,Hidden Parks and Piazzas of Rome,Nonfiction,Publishing,USD,2016-04-01,8000.00,2016-02-27 10:58:02,1593.00,failed,24,US,1593.00,1593.00,8000.00
976856141,FUZION Summer Dance Intensive (Canceled),Workshops,Dance,USD,2015-02-16,5000.00,2015-01-17 18:26:46,331.00,canceled,14,US,331.00,331.00,5000.00
9768610,Dividend/Jungle Cycle '3555' US Tour,Indie Rock,Music,USD,2015-05-05,1500.00,2015-04-05 01:34:41,164.00,failed,6,US,164.00,164.00,1500.00
976863140,FRIDIS Art Toys: 3D Printing + Mexican Artisans,Mixed Media,Art,MXN,2016-12-30,240000.00,2016-11-15 17:49:02,344210.00,successful,158,MX,409.68,16664.73,11619.46
976864365,The Next Original Zombie Book (Canceled),Fiction,Publishing,CAD,2015-02-04,10000.00,2015-01-05 22:29:12,0.00,canceled,0,CA,0.00,0.00,8035.36
976864546,Clutch Handla,Hip-Hop,Music,USD,2012-05-11,2500.00,2012-04-11 22:21:29,0.00,failed,0,US,0.00,0.00,2500.00
976873578,Further develop the atom.io vim-mode plugin (Canceled),Software,Technology,USD,2016-07-05,6000.00,2016-06-14 22:47:39,0.00,canceled,0,US,0.00,0.00,6000.00
976879205,"Cusco Music Festival ""Armando Guevara Ochoa""",Performance Art,Art,USD,2014-06-25,4000.00,2014-06-03 18:36:09,0.00,failed,0,US,0.00,0.00,4000.00
97688143,Made in USA California Organic Cotton Shirt Project,Fashion,Fashion,USD,2013-10-31,5000.00,2013-10-11 17:35:31,5486.00,successful,79,US,5486.00,5486.00,5000.00
976882897,Publishing a book!,Fiction,Publishing,USD,2016-01-19,500.00,2015-12-20 03:01:18,20.00,failed,1,US,20.00,20.00,500.00
976883608,"""Alice""",Shorts,Film & Video,USD,2012-05-18,600.00,2012-04-03 05:31:14,15.00,failed,2,US,15.00,15.00,600.00
976897960,Howard's Heritage Berry Farm,Farms,Food,USD,2014-10-28,5000.00,2014-08-29 06:01:57,2051.00,failed,39,US,2051.00,2051.00,5000.00
976898408,Stitched Crosses: Crusade -- The Audio Drama,Theater,Theater,USD,2014-12-04,7700.00,2014-11-04 00:11:53,543.00,failed,15,US,543.00,543.00,7700.00
976903800,Embers of the Forgotten Kingdom,Tabletop Games,Games,USD,2016-10-24,9000.00,2016-09-22 20:29:56,15450.00,successful,410,US,5009.00,15450.00,9000.00
976917329,"The No Touch Pen ®, The Original Germ Defense Pen®",Product Design,Design,USD,2014-08-31,10000.00,2014-07-13 05:37:18,10384.00,successful,69,US,10384.00,10384.00,10000.00
976917786,"Project H.i. ""Homeless Interviews""",Documentary,Film & Video,USD,2011-05-05,33000.00,2011-03-25 14:07:59,920.00,failed,9,US,920.00,920.00,33000.00
976919243,Fist Full of Zombies Post Production,Narrative Film,Film & Video,USD,2011-07-15,500.00,2011-04-16 13:25:47,300.00,failed,4,US,300.00,300.00,500.00
97692076,Final Thoughts,Shorts,Film & Video,USD,2013-06-23,2500.00,2013-05-23 06:14:48,2550.00,successful,41,US,2550.00,2550.00,2500.00
976922824,The Lighted Table,Product Design,Design,USD,2012-08-15,10000.00,2012-07-25 01:04:16,617.00,failed,4,US,617.00,617.00,10000.00
976923249,Juci Roots,Crafts,Crafts,USD,2016-07-24,1000.00,2016-05-25 03:37:25,156.00,failed,6,US,117.00,156.00,1000.00
976925091,Inventors Club Makerspace: Build. Break. Fix. Repeat.,Makerspaces,Technology,USD,2014-10-16,5000.00,2014-08-17 20:18:28,5220.00,successful,93,US,5220.00,5220.00,5000.00
976925507,Zach Gospe - 17 Year Old Singer-Songwriter Original EP!,Rock,Music,USD,2013-12-16,10000.00,2013-11-08 03:41:08,10606.00,successful,161,US,10606.00,10606.00,10000.00
976934639,365 Reasons,Glass,Crafts,GBP,2016-05-11,300.00,2016-04-11 23:45:20,49.00,failed,4,GB,69.22,70.60,432.26
976945443,Brian in the Breakroom,Music,Music,USD,2010-11-25,3500.00,2010-08-28 05:45:59,31.00,failed,4,US,31.00,31.00,3500.00
976949330,The Scott Horton Show to Publish 3500+ Interviews to Youtube,Audio,Journalism,USD,2015-03-18,675.00,2015-03-03 18:05:24,1553.00,successful,30,US,1553.00,1553.00,675.00
976957395,GardenSpace | Smart camera. Smart watering. Smart gardening.,Hardware,Technology,USD,2017-12-01,25000.00,2017-10-17 15:45:43,34069.00,successful,128,US,14889.00,34069.00,25000.00
976959536,Beautiful. Broken. - Forgotten Virginia,Places,Photography,USD,2014-10-19,1000.00,2014-08-20 21:44:56,246.00,failed,6,US,246.00,246.00,1000.00
976961478,PRE-ORDER Mostyn x Beth Tilley - DISORTED VISION,Apparel,Fashion,GBP,2014-10-26,150.00,2014-10-05 16:40:33,21.00,failed,3,GB,33.54,33.54,239.54
976961733,Mile High Novella Volume 1 with a Social Media Twist,Nonfiction,Publishing,USD,2014-03-22,4000.00,2014-02-16 23:02:11,57.00,failed,3,US,57.00,57.00,4000.00
976983699,A History of the Great Empires of Eve Online,Print,Journalism,USD,2014-05-25,12500.00,2014-04-24 17:51:54,95729.23,successful,3116,US,95729.23,95729.23,12500.00
976983722,What Am I?,Photography,Photography,USD,2012-11-05,1200.00,2012-10-06 00:27:05,25.00,failed,1,US,25.00,25.00,1200.00
976985223,In Memory of Jim Graves,Film & Video,Film & Video,USD,2016-08-29,750.00,2016-08-22 17:30:05,26.00,failed,2,US,25.00,26.00,750.00
976991545,A Mosaic Tile Mural- Celebrating 100 Years,Public Art,Art,USD,2014-09-03,3000.00,2014-08-04 20:51:51,140.00,failed,6,US,140.00,140.00,3000.00
976992052,Tech Against Trump by Logic Magazine,Periodicals,Publishing,USD,2017-04-27,5000.00,2017-03-27 16:39:44,9617.00,successful,226,US,5132.00,9617.00,5000.00
97700130,"Fixing ""Broken Windows"" in Philly's Schools 2015",Documentary,Film & Video,USD,2015-03-06,55000.00,2015-01-05 03:08:42,0.00,failed,0,US,0.00,0.00,55000.00
977003730,SecretSill - A customizable picture frame and pillow shelf.,Product Design,Design,USD,2013-08-28,10000.00,2013-07-07 02:47:01,3493.00,failed,44,US,3493.00,3493.00,10000.00
977006758,DeskPal,Product Design,Design,AUD,2014-04-10,4000.00,2014-03-06 01:21:29,16076.00,successful,377,AU,14362.65,15096.25,3756.22
97701143,Best BBQ seasoning and sauce,Food,Food,USD,2015-06-18,1000.00,2015-05-19 03:29:08,82.00,failed,2,US,82.00,82.00,1000.00
977027038,This Iz My Story: Kirby Liesmann,Film & Video,Film & Video,USD,2011-12-21,1500.00,2011-11-21 15:08:54,2710.00,successful,26,US,2710.00,2710.00,1500.00
977028430,Providence HONK Festival (PRONK!) 2016,Music,Music,USD,2016-10-13,2200.00,2016-09-20 14:22:20,2201.00,successful,59,US,25.00,2201.00,2200.00
977030520,Fields of Turmoil,Tabletop Games,Games,GBP,2013-11-19,7500.00,2013-10-22 17:37:28,4.00,failed,4,GB,6.46,6.48,12150.67
977032523,Maryland My Maryland Illustration T-shirts,Art,Art,USD,2012-11-01,650.00,2012-09-17 21:01:41,2115.00,successful,47,US,2115.00,2115.00,650.00
977032536,SUBSTANCE Apparel - Hemp Activism Meets Fashion Activism,Apparel,Fashion,USD,2015-12-18,25000.00,2015-11-17 18:02:31,2667.00,failed,37,US,2667.00,2667.00,25000.00
977038726,Legend of the Myriad,Fiction,Publishing,USD,2016-09-19,40000.00,2016-08-20 06:45:11,0.00,failed,0,US,0.00,0.00,40000.00
977039112,"Black Horizon Brewing Company in Willowbrook, IL",Drinks,Food,USD,2016-03-19,22000.00,2016-02-03 15:39:08,4009.00,failed,28,US,4009.00,4009.00,22000.00
977039347,"Enigmatic Escapes: Secret of the Study, an Escape Room",Live Games,Games,USD,2016-09-02,5000.00,2016-08-03 02:34:21,5126.00,successful,39,US,1760.00,5126.00,5000.00
977039976,Native Color II,Music,Music,USD,2015-11-22,5000.00,2015-10-08 22:29:25,5073.00,undefined,0,"N,0""",,5073.00,5000.00
977042371,Emotional Healing Cards (Forgive Me series),Publishing,Publishing,USD,2014-11-30,60000.00,2014-10-29 19:11:03,0.00,failed,0,US,0.00,0.00,60000.00
977047549,The Country that Shook,Graphic Design,Design,GBP,2015-08-01,2200.00,2015-06-20 13:41:16,3075.00,successful,106,GB,4885.05,4771.44,3413.71
977049090,Crewloop - Family logistics made easy,Software,Technology,USD,2017-06-08,25000.00,2017-05-09 16:36:43,1212.00,failed,14,US,636.00,1212.00,25000.00
977071254,"Socket Doctor - Adaptor Allows Safe Use  of ""Loose"" Outlets",Hardware,Technology,USD,2013-05-26,65000.00,2013-03-27 20:49:11,1692.00,failed,23,US,1692.00,1692.00,65000.00
977076168,You're It,Horror,Film & Video,USD,2017-08-22,750.00,2017-06-23 10:38:57,172.00,failed,3,US,0.00,172.00,750.00
977077801,His Pride. No Spear. No Friend (vinyl pressing),Faith,Music,GBP,2015-10-17,2000.00,2015-09-17 10:01:32,2083.00,successful,66,GB,3197.09,3208.66,3080.81
977079084,They Polished Their Boots with Champagne,Shorts,Film & Video,USD,2013-03-06,16000.00,2013-02-13 19:35:05,4034.85,failed,15,US,4034.85,4034.85,16000.00
977091730,Stargear! The Vintage-Inspired Organic T-Shirt Collection!,Fashion,Fashion,USD,2013-03-22,1800.00,2013-02-20 20:22:32,455.00,failed,12,US,455.00,455.00,1800.00
977092979,Liquid Assisted Thermo-Electric Solar Panel,Technology,Technology,USD,2016-09-04,2000.00,2016-07-21 02:54:18,172.00,canceled,6,US,2.00,172.00,2000.00
977093731,Austin Gilliam's debut EP project,Music,Music,USD,2012-07-21,2000.00,2012-06-21 19:05:59,2098.00,successful,30,US,2098.00,2098.00,2000.00
977098260,To all Indie Ears: Brit & the Cavalry bake an EP!,Indie Rock,Music,USD,2010-03-15,1000.00,2009-12-18 07:18:02,1000.00,successful,16,US,1000.00,1000.00,1000.00
977105552,What Will Come,Shorts,Film & Video,USD,2016-07-11,3500.00,2016-06-16 03:31:43,0.00,failed,0,US,0.00,0.00,3500.00
977114468,Minimal Pull-Tab Wallets: Wally Sleeve & Bifold,Product Design,Design,USD,2014-02-15,5000.00,2014-01-27 22:57:07,32152.00,successful,719,US,32152.00,32152.00,5000.00
977120831,Dumptruck Baby:  The Education of a NYC Teacher,Comics,Comics,USD,2011-12-22,7000.00,2011-11-22 17:04:28,3260.00,failed,33,US,3260.00,3260.00,7000.00
977130543,Hot Faster,Product Design,Design,GBP,2015-07-13,8000.00,2015-06-13 01:09:43,0.00,failed,0,GB,0.00,0.00,12474.86
977134089,A little idea that can largely change your life (Canceled),Web,Technology,USD,2016-05-05,100000.00,2016-04-06 18:12:44,0.00,canceled,0,US,0.00,0.00,100000.00
977135218,Face Off Theatre Company Inaugural Season 2015-2016,Plays,Theater,USD,2015-07-13,500.00,2015-06-22 20:16:58,660.00,successful,18,US,660.00,660.00,500.00
97713915,Snob Appeal Gemstone Wine Charms...High-End Little Luxuries.,Jewelry,Fashion,CAD,2017-02-02,2500.00,2016-12-23 22:25:01,0.00,failed,0,CA,0.00,0.00,1914.83
977144305,l (Canceled),Jewelry,Fashion,CAD,2015-02-26,1000.00,2015-01-27 21:23:48,0.00,canceled,0,CA,0.00,0.00,803.15
977150250,The Moonshot Ring Launcher: The Next Revolution In Fun,Product Design,Design,USD,2014-09-25,50000.00,2014-08-26 23:06:46,17426.00,failed,264,US,17426.00,17426.00,50000.00
977161794,Smartphone Spectroscope,Hardware,Technology,USD,2016-03-06,20000.00,2016-01-06 20:28:00,2442.00,failed,43,US,2442.00,2442.00,20000.00
977165924,Wiz Connect by Screw Games! (Canceled),Video Games,Games,USD,2012-06-02,2000.00,2012-05-03 22:00:48,1.00,canceled,1,US,1.00,1.00,2000.00
977167511,Pork Hugs (Canceled),Food,Food,USD,2014-05-01,2500.00,2014-03-28 21:25:48,1150.00,canceled,18,US,1150.00,1150.00,2500.00
977169931,Dome Home Disaster Alert System,DIY Electronics,Technology,USD,2016-04-21,8000.00,2016-04-07 06:38:33,949.00,failed,9,US,949.00,949.00,8000.00
