ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,
95304128,"Blithe Spirit in Grand Rapids, MI - Summer 2014",Theater,Theater,USD,2013-12-12,3500.00,2013-11-07 02:14:12,2126.00,failed,33,US,2126.00,2126.00,3500.00,
953044626,Bone Bons - Tempting to Humans....Irresistible to Canines,Food,Food,USD,2013-12-26,2000.00,2013-11-26 14:00:27,125.00,failed,7,US,125.00,125.00,2000.00,
953045119,Bluetooth Earbuds w/ Magnetic Docking. Made in USA.,Product Design,Design,USD,2013-04-17,30000.00,2013-03-18 15:01:08,144463.00,successful,1543,US,144463.00,144463.00,30000.00,
953050979,"Douglas Haines - Americana/Folk Album ""Before You Know""",Country & Folk,Music,USD,2017-03-29,17500.00,2017-03-08 05:08:18,1649.00,failed,14,US,249.00,1649.00,17500.00,
953051254,Tisquantum,Fiction,Publishing,USD,2014-09-13,15000.00,2014-08-14 23:33:15,70.00,failed,3,US,70.00,70.00,15000.00,
953060461,"Launching Chad Maybin's Debut Album ""Road, Rails and Rubber""",Country & Folk,Music,USD,2013-07-20,5700.00,2013-06-20 02:59:46,2307.00,failed,42,US,2307.00,2307.00,5700.00,
95306076,Alpha Dog Comics: Creating comics for the under dog.,Comic Books,Comics,USD,2015-11-22,2500.00,2015-10-23 03:20:04,3647.00,successful,62,US,3647.00,3647.00,2500.00,
953065675,"Shortwave Society - Recoup, Rebuild and Record!",Music,Music,USD,2011-02-08,5000.00,2010-12-10 07:42:53,5365.00,successful,67,US,5365.00,5365.00,5000.00,
953076619,Mairi Orr Debut Album,Country & Folk,Music,GBP,2014-10-08,3750.00,2014-09-12 21:25:34,4337.00,successful,94,GB,7021.81,6954.00,6012.80,
953081139,Hell's Rising: Dante's Adventure,Tabletop Games,Games,USD,2016-11-21,17000.00,2016-10-25 18:00:07,7336.00,failed,107,US,3071.00,7336.00,17000.00,
953087174,TouchDown21 (Canceled),Hip-Hop,Music,USD,2015-05-31,2000.00,2015-04-16 22:52:24,50.00,canceled,1,US,50.00,50.00,2000.00,
953090770,Hidden Beauty,Photography,Photography,USD,2011-12-21,3000.00,2011-11-21 20:25:51,0.00,failed,0,US,0.00,0.00,3000.00,
953093186,Clooch Magazine,Public Art,Art,GBP,2015-05-13,2000.00,2015-04-13 16:30:49,2032.00,successful,18,GB,2973.09,3192.16,3141.89,
953101142,All That Glitters Theatre Debut Project!,Theater,Theater,USD,2011-06-09,2500.00,2011-05-20 01:03:16,41.00,failed,4,US,41.00,41.00,2500.00,
95311219,Toothfairy approved! Hilton's Gourmet Bakery is expanding.,Food,Food,USD,2016-03-26,20000.00,2016-02-25 04:22:29,851.00,failed,11,US,851.00,851.00,20000.00,
953112887,"Bob and his time travel adventures, a children's book!",Children's Books,Publishing,USD,2014-03-07,3200.00,2014-02-05 13:52:33,3501.00,successful,100,US,3501.00,3501.00,3200.00,
953116114,Viral,Documentary,Film & Video,GBP,2015-10-30,200.00,2015-10-16 22:22:27,435.00,successful,18,GB,673.18,667.28,306.80,
95312919,Paging Stubinsky - a television show,Webseries,Film & Video,USD,2013-07-13,5000.00,2013-06-09 07:18:45,1770.00,failed,25,US,1770.00,1770.00,5000.00,
953129885,"Serious Sailing, Serious Fun - final round of videotaping",Documentary,Film & Video,USD,2010-08-01,3500.00,2010-06-18 20:50:24,280.00,failed,4,US,280.00,280.00,3500.00,
953131113,reaDIYmate - Build your own web-connected object,Design,Design,USD,2012-04-29,25000.00,2012-03-15 14:44:26,27143.00,successful,233,US,27143.00,27143.00,25000.00,
953131373,"Breakfast meals on the go, delivered to your door (Canceled)",Food,Food,USD,2016-05-14,15000.00,2016-04-14 00:21:24,15.00,canceled,1,US,15.00,15.00,15000.00,
953134376,The Woodlands,Games,Games,GBP,2014-06-19,4000.00,2014-05-10 16:59:30,311.00,failed,9,GB,526.23,529.89,6815.35,
953136836,NeoKeys // Magnetically Attractive Keys,Product Design,Design,USD,2017-11-21,2000.00,2017-10-19 20:47:49,1270.00,failed,64,US,522.00,1270.00,2000.00,
953138889,Music Campaign for artist / entertainer Winston Slade,Music,Music,USD,2016-04-02,23000.00,2016-02-17 02:08:47,0.00,failed,0,US,0.00,0.00,23000.00,
95315316,Fund a film - BLACK JOURNEY,Narrative Film,Film & Video,USD,2011-10-31,20000.00,2011-09-01 20:08:22,0.00,failed,0,US,0.00,0.00,20000.00,
953154686,SteamOctane Electronic Tips & Tutorials,Web,Technology,USD,2014-07-20,800.00,2014-06-20 22:16:15,15.00,failed,2,US,15.00,15.00,800.00,
953159585,Cigarette Killer Ends the Nightmare for Thousands of Smokers,Festivals,Film & Video,USD,2017-08-16,25000.00,2017-07-21 03:47:48,0.00,canceled,0,US,0.00,0.00,25000.00,
953164732,The Glass Park Hot Shop,Glass,Crafts,USD,2016-04-03,25000.00,2016-03-04 21:05:19,4469.00,failed,23,US,4469.00,4469.00,25000.00,
953165192,"C.M.S Comics, Inc. Season 2016-17",Comics,Comics,USD,2016-10-22,2500.00,2016-08-23 08:35:22,0.00,canceled,0,US,0.00,0.00,2500.00,
953171845,PLAYBULB Colour: RGB LED Lightbulb + Bluetooth Speaker + App,Product Design,Design,GBP,2014-07-09,24000.00,2014-06-09 17:29:35,18410.00,failed,114,GB,30931.35,31518.04,41088.15,
953189131,Portsmouth Cacao,Small Batch,Food,USD,2017-05-24,5000.00,2017-04-24 14:41:58,5010.00,successful,44,US,50.00,5010.00,5000.00,
953195247,'just a second',Apps,Technology,AUD,2017-03-19,40000.00,2017-02-02 12:45:16,463.00,failed,9,AU,39.34,352.76,30476.19,
953204709,Music Festival Film Project,Festivals,Film & Video,USD,2015-04-30,5000.00,2015-03-31 23:31:30,0.00,failed,0,US,0.00,0.00,5000.00,
953205595,PriusDominatus,Painting,Art,USD,2016-12-11,1000.00,2016-10-12 23:20:48,25.00,failed,1,US,0.00,25.00,1000.00,
953206966,Make 100 DIY Terrarium Kits with Area 51 & Roswell NM Sand,DIY,Crafts,USD,2017-03-01,3000.00,2017-01-30 04:16:36,3190.00,successful,43,US,162.00,3190.00,3000.00,
953209572,Ziggy's Mural Project in the alleys of Anchorage.,Public Art,Art,USD,2015-03-07,4000.00,2015-02-05 03:21:05,375.00,failed,11,US,375.00,375.00,4000.00,
953212674,Beautifully Broken,Country & Folk,Music,USD,2011-05-24,3577.00,2011-04-09 22:19:37,0.00,failed,0,US,0.00,0.00,3577.00,
953222788,MAN-DINGO,Film & Video,Film & Video,USD,2011-09-16,3000.00,2011-08-02 16:49:21,35.00,failed,2,US,35.00,35.00,3000.00,
953229075,Pluto new horizons self improvement campaign,Web,Journalism,CAD,2015-08-17,100000.00,2015-07-15 01:01:37,0.00,failed,0,CA,0.00,0.00,76289.29,
953233273,Bicycle® Black Widow ? Art Playing Cards Deck,Tabletop Games,Games,USD,2013-08-10,10000.00,2013-07-03 16:06:17,3097.00,failed,151,US,3097.00,3097.00,10000.00,
953245600,QuadStick: A Game Controller for Quadriplegics,Hardware,Technology,USD,2014-03-06,10000.00,2014-02-04 17:50:41,27905.00,successful,336,US,27905.00,27905.00,10000.00,
953261883,24 hrs Social Entrepreneurship Challenge on e-Health,Technology,Technology,EUR,2017-04-27,1500.00,2017-04-18 21:03:13,1.00,failed,1,FR,26.54,1.09,1639.51,
953268981,"Coo DeVille's debut CD ""Dawn""",Indie Rock,Music,USD,2013-11-15,3000.00,2013-10-01 23:22:02,1.00,failed,1,US,1.00,1.00,3000.00,
953276522,Pilot From Zero Book,Nonfiction,Publishing,USD,2017-03-08,5000.00,2017-02-06 19:11:58,0.00,failed,0,US,0.00,0.00,5000.00,
953279982,Jill (Brrr-Zit-Skis) Brzezicki's making a new CD!,Country & Folk,Music,USD,2012-03-18,3000.00,2012-02-17 16:42:07,3235.00,successful,52,US,3235.00,3235.00,3000.00,
953282850,"""CITY OF FOOLS""",Film & Video,Film & Video,USD,2012-11-25,10000.00,2012-10-26 03:45:34,0.00,failed,0,US,0.00,0.00,10000.00,
953285110,Help FF?MRF Put Out An Album!,Country & Folk,Music,USD,2012-04-07,1000.00,2012-03-08 05:51:35,1090.00,successful,45,US,1090.00,1090.00,1000.00,
953294268,Needed Studio Equipment For New Hip Hop Artist,Hip-Hop,Music,USD,2016-01-13,1750.00,2015-12-14 22:39:34,0.00,failed,0,US,0.00,0.00,1750.00,
953294542,(6) 15-min. episode web series feat. dog trainer w/ autism,Webseries,Film & Video,USD,2013-06-28,25000.00,2013-05-29 22:30:45,25.00,failed,1,US,25.00,25.00,25000.00,
953295907,Let The Geek Out! - Cosplay Calendar,Photography,Photography,GBP,2014-10-09,1000.00,2014-08-28 00:49:33,60.00,failed,3,GB,99.54,96.20,1603.41,
953296596,"holdymoly | the world's first wooden, magnetic phone holder",Product Design,Design,EUR,2016-04-02,11000.00,2016-03-07 20:06:18,7146.00,failed,100,DE,7864.66,8119.99,12499.29,
953297232,An ethical revolutionary outsourcing website.,Web,Technology,USD,2016-05-15,30000.00,2016-03-16 22:41:12,76.00,failed,3,US,76.00,76.00,30000.00,
953298924,ROOMIES - Atlantic Canada Tour 2016-17,Plays,Theater,CAD,2016-04-11,2000.00,2016-03-02 08:14:53,2512.00,successful,32,CA,1856.07,1950.16,1552.67,
95330287,Museum of Democracy (Canceled),Art,Art,USD,2015-04-17,100000.00,2015-02-16 23:43:24,0.00,canceled,0,US,0.00,0.00,100000.00,
953304547,French bulldog decal project!!,Design,Design,USD,2013-12-14,1000.00,2013-11-29 06:45:40,0.00,failed,0,US,0.00,0.00,1000.00,
953308247,NOW WHAT? a webseries,Webseries,Film & Video,USD,2013-12-03,11000.00,2013-11-12 06:37:19,16047.00,successful,106,US,16047.00,16047.00,11000.00,
953316423,Whiskey Teeshirt Club,Apparel,Fashion,USD,2015-02-20,2000.00,2015-01-21 17:04:31,0.00,failed,0,US,0.00,0.00,2000.00,
953322758,The Shell Agency presents SkullDrug's 2012  West Coast Tour,Rock,Music,USD,2012-06-10,10000.00,2012-04-13 05:12:22,0.00,failed,0,US,0.00,0.00,10000.00,
953329192,Skywanderers,Video Games,Games,EUR,2017-09-29,15000.00,2017-08-30 01:45:13,43772.80,successful,1294,FR,14662.22,51677.98,17708.94,
953331006,CollegeFest PSH 2015 (Creating a College Town with Music),Hip-Hop,Music,USD,2015-08-14,40000.00,2015-07-15 01:10:15,0.00,canceled,0,US,0.00,0.00,40000.00,
953338387,CHESTBUILDER - Strong Chest for Everyone.,Product Design,Design,USD,2017-09-15,44400.00,2017-08-16 22:49:28,297.00,failed,1,US,0.00,297.00,44400.00,
953342089,MARVELOUS Comic Series,Comic Books,Comics,USD,2016-10-12,2000.00,2016-08-13 04:21:10,35.00,canceled,2,US,15.00,35.00,2000.00,
953356311,DON'T OCCUPY WALL STREET T-Shirt #1 Count Me Out of OWS,Fashion,Fashion,USD,2011-11-20,1500.00,2011-11-05 23:29:10,0.00,failed,0,US,0.00,0.00,1500.00,
953360992,Model Bites Cooking Show Pilot,Film & Video,Film & Video,USD,2013-07-20,20000.00,2013-06-19 17:33:15,125.00,failed,2,US,125.00,125.00,20000.00,
953365192,The Anniversary,Film & Video,Film & Video,USD,2012-05-21,30000.00,2012-04-07 23:04:06,30700.00,successful,160,US,30700.00,30700.00,30000.00,
953368889,Zenth - A 3D Labyrinth Designed for Relaxation,Product Design,Design,USD,2017-11-15,50000.00,2017-10-16 18:19:06,20141.00,canceled,265,US,1449.00,20141.00,50000.00,
953375658,"Shasta Sweets-100 year old recipes, just like Grandma made!",Small Batch,Food,USD,2015-03-23,20000.00,2015-03-05 10:24:14,75.00,failed,3,US,75.00,75.00,20000.00,
953385732,Autism Ladybug,Robots,Technology,USD,2016-01-21,150000.00,2015-12-17 19:36:59,177.00,failed,10,US,177.00,177.00,150000.00,
953394452,wee fairy letters childrens correspondence from fairys,Stationery,Crafts,GBP,2015-02-27,1350.00,2015-01-28 20:57:36,2.00,failed,2,GB,3.02,3.09,2084.91,
953397302,BLOGGERSEdit - Digital Magazine (Canceled),Zines,Publishing,GBP,2015-01-18,15000.00,2014-12-19 17:01:47,6.00,canceled,1,GB,9.35,8.99,22476.96,
953400198,R.A.N.A. Mech Resin Model in 15mm,Tabletop Games,Games,USD,2014-10-20,1000.00,2014-09-20 16:30:46,489.00,failed,12,US,489.00,489.00,1000.00,
953400590,Zero Electric Motorcycle Australia Tour,Technology,Technology,AUD,2017-06-04,8000.00,2017-04-05 07:18:23,1.00,failed,1,AU,0.00,0.75,6025.91,
953402698,A Hot Piece of Glass Glassblowing Project!! (Canceled),Sculpture,Art,USD,2014-01-02,5000.00,2013-11-20 01:50:01,290.00,canceled,3,US,290.00,290.00,5000.00,
953407556,Swamp Rush,Mobile Games,Games,USD,2016-03-12,5000.00,2016-02-11 03:48:42,1.00,failed,1,US,1.00,1.00,5000.00,
953407788,The Knitting Hour Yarn Truck,Knitting,Crafts,USD,2016-01-03,20000.00,2015-12-04 20:40:44,30.00,failed,1,US,30.00,30.00,20000.00,
953412997,SWOPS on every woman's foot. Interchangeable sandals.,Footwear,Fashion,CAD,2017-01-15,35000.00,2016-12-06 10:45:16,179.00,failed,2,CA,0.00,133.86,26174.10,
953415668,Currency Free System,Software,Technology,MXN,2017-03-22,100000000.00,2017-03-01 14:09:37,10.00,failed,1,MX,0.00,0.53,5289326.14,
953418184,"Enternect.com ""Entertainment, business and talent connect""",Design,Design,USD,2015-03-07,10000.00,2015-01-06 00:23:02,1.00,failed,1,US,1.00,1.00,10000.00,
953430993,Thunder One-One,Robots,Technology,CAD,2015-01-02,5000.00,2014-11-03 23:10:12,1.00,failed,1,CA,0.89,0.86,4280.09,
953438619,Music/Video production training for aspiring artists/actors,Music,Music,USD,2014-11-22,20000.00,2014-10-23 21:24:41,0.00,failed,0,US,0.00,0.00,20000.00,
953442876,Seiyuu Danshi: English BL / Yaoi Dating Sim / Visual Novel,Video Games,Games,USD,2016-03-19,5000.00,2016-02-03 20:56:25,39197.00,successful,836,US,39197.00,39197.00,5000.00,
953471732,Meet Emma  Gatewood: The Appalachian Trail's Legendary Hiker,Documentary,Film & Video,USD,2012-01-19,3500.00,2011-11-20 20:21:46,3800.00,successful,49,US,3800.00,3800.00,3500.00,
953476554,Home Sweet Home Acoustic Tour 2010,Country & Folk,Music,USD,2010-06-24,7500.00,2010-05-15 02:02:06,7552.00,successful,40,US,7552.00,7552.00,7500.00,
953478915,focus on arts business,Art Books,Publishing,USD,2015-12-31,30000.00,2015-12-11 02:19:46,0.00,failed,0,US,0.00,0.00,30000.00,
953482373,Jaguarundi: The Founders Gifts Book 2,Fiction,Publishing,USD,2014-07-19,500.00,2014-06-17 15:47:58,561.00,successful,13,US,561.00,561.00,500.00,
953486990,GNAT- wireless appliance control and automation solution,Technology,Technology,GBP,2017-11-24,35000.00,2017-10-25 17:33:58,768.00,failed,13,GB,185.10,1023.51,46644.28,
953491152,Big Foot Hunters Pilot Reality Show,Webseries,Film & Video,USD,2013-01-07,12000.00,2012-12-08 00:33:40,0.00,failed,0,US,0.00,0.00,12000.00,
953493390,Make your own Foot Shaped Work Boots! Instructional video.,Film & Video,Film & Video,USD,2017-12-06,27000.00,2017-11-08 09:24:49,29322.22,successful,362,US,536.00,29322.22,27000.00,
953508950,Commissions: Co-create New Music with Thread Ensemble!,Music,Music,USD,2017-12-05,5500.00,2017-11-14 01:48:36,5601.00,successful,112,US,75.00,5601.00,5500.00,
953512617,GOT WOOD? The Licorice Sticks needs a few new horns!!!,Music,Music,USD,2012-12-26,95000.00,2012-11-26 18:16:26,0.00,failed,0,US,0.00,0.00,95000.00,
953513805,The Ultimate Shaker Bottle - Umoro One™,Product Design,Design,USD,2013-03-26,50000.00,2013-02-19 17:43:48,68755.00,successful,1852,US,68755.00,68755.00,50000.00,
953520596,Fellowship: A Tabletop Adventure Game,Tabletop Games,Games,USD,2015-10-05,4000.00,2015-09-04 18:48:46,16062.00,successful,834,US,16062.00,16062.00,4000.00,
953527872,Space Chicken!,Small Batch,Food,USD,2016-04-14,6500.00,2016-03-24 14:48:37,50.00,failed,2,US,50.00,50.00,6500.00,
953534780,Victoria's Children's book,Children's Books,Publishing,USD,2018-01-11,4000.00,2017-11-15 16:10:33,385.00,canceled,9,US,325.00,385.00,4000.00,
953541994,Honor & Sacrifice - The Roy Matsumoto Story,Documentary,Film & Video,USD,2012-11-15,30000.00,2012-10-16 04:35:21,33785.00,successful,257,US,33785.00,33785.00,30000.00,
953546945,Get Hyped!,Dance,Dance,USD,2016-11-11,1500.00,2016-10-21 01:02:02,1605.00,successful,15,US,48.00,1605.00,1500.00,
953547944,BOCCO: The family robot that brings your loved ones closer,Robots,Technology,USD,2015-04-12,20000.00,2015-03-13 12:26:05,27037.00,successful,136,US,27037.00,27037.00,20000.00,
953549682,"Matryoshka Composites, Project: Beta B.R.A.W.L. Plate Insert",Product Design,Design,USD,2015-07-01,42000.00,2015-05-22 16:13:01,0.00,failed,0,US,0.00,0.00,42000.00,
953553775,Abbey Rich's Residency at the Vermont Studio Center,Art,Art,USD,2013-10-16,2000.00,2013-09-22 09:15:49,2086.00,successful,10,US,2086.00,2086.00,2000.00,
953555280,A English Korean Comic About Robots and Humans. (Canceled),Conceptual Art,Art,AUD,2014-03-16,11000.00,2014-02-14 08:15:15,0.00,canceled,0,AU,0.00,0.00,9972.80,
95355682,BOS Chemistry Kit: A Unique Chemistry Kit for Girls,Product Design,Design,USD,2015-12-10,30000.00,2015-11-10 16:04:45,19990.00,failed,45,US,19990.00,19990.00,30000.00,
953558637,VOTA House Party for Liz Tripp,Music,Music,USD,2011-05-31,1000.00,2011-05-01 03:10:10,0.00,failed,0,US,0.00,0.00,1000.00,
953558884,Make an awesome picture of an X (cuz it's art!),Painting,Art,EUR,2015-08-09,25.00,2015-06-10 20:54:57,0.00,failed,0,ES,0.00,0.00,27.93,
953561701,Painting The Roses Red,Film & Video,Film & Video,GBP,2016-05-28,200.00,2016-04-28 01:32:40,231.00,successful,15,GB,335.06,333.39,288.65,
953564203,Music for the Homeless,Classical Music,Music,USD,2015-07-05,550.00,2015-06-05 17:18:00,1140.00,successful,27,US,1140.00,1140.00,550.00,
953569040,Anti-Bullying Children's Book,Children's Books,Publishing,GBP,2014-12-26,2500.00,2014-11-26 20:57:35,0.00,failed,0,GB,0.00,0.00,3859.93,
953572428,"Action Mount - ""The Poor Man's GoPro""",Product Design,Design,USD,2015-07-08,3000.00,2015-05-14 16:03:13,1578.00,failed,46,US,1578.00,1578.00,3000.00,
953593676,Betraktaren - Mordet på 32:e gatan,Drama,Film & Video,SEK,2017-11-19,25000.00,2017-10-20 08:48:23,0.00,failed,0,SE,0.00,0.00,3010.23,
953595837,Dungeons On Demand: Volume 2 - 5E DnD Dungeon Adventures,Tabletop Games,Games,USD,2015-08-21,260.00,2015-07-27 13:08:33,15867.00,successful,666,US,15867.00,15867.00,260.00,
953598044,Leaf,Software,Technology,USD,2015-12-09,10000.00,2015-11-04 17:17:21,17683.00,successful,363,US,17683.00,17683.00,10000.00,
953608464,Joe Bosco's 2nd Book: Real Focus for Real Life Success!,Nonfiction,Publishing,USD,2016-03-14,13000.00,2016-02-13 07:07:09,510.00,failed,1,US,510.00,510.00,13000.00,
953611778,The Ponce Review,Literary Journals,Publishing,USD,2015-02-12,2500.00,2015-01-13 01:00:02,2800.00,successful,30,US,2800.00,2800.00,2500.00,
953612801,"Durant Thespian's Production of ""The Marvelous Wonderettes""",Theater,Theater,USD,2012-07-23,3300.00,2012-06-27 19:55:01,3300.00,successful,44,US,3300.00,3300.00,3300.00,
953616951,In Praise of Small Things: A Letterpress Adventure,Crafts,Crafts,USD,2011-08-13,900.00,2011-07-17 04:28:21,258.00,canceled,10,US,258.00,258.00,900.00,
953617208,Catamancer,Video Games,Games,EUR,2015-11-30,2600.00,2015-11-08 01:00:32,3894.00,successful,114,NL,4239.53,4245.25,2834.53,
953619327,Gun Arts (Canceled),Video Games,Games,USD,2013-03-22,7000.00,2013-02-20 23:43:38,305.00,canceled,2,US,305.00,305.00,7000.00,
953620964,Legend City - The Musical,Theater,Theater,USD,2014-05-30,25000.00,2014-03-31 19:21:01,1120.00,failed,19,US,1120.00,1120.00,25000.00,
953628336,Until Death - And After,Fiction,Publishing,USD,2012-04-07,750.00,2012-03-08 04:21:14,25.00,failed,1,US,25.00,25.00,750.00,
953633419,Geert the Elf,Shorts,Film & Video,USD,2013-07-01,10000.00,2013-06-01 14:14:07,3446.00,failed,28,US,3446.00,3446.00,10000.00,
953640431,Dreamland,Photography,Photography,USD,2013-01-26,650.00,2013-01-03 01:26:59,708.00,successful,15,US,708.00,708.00,650.00,
953642539,Voyage Trekkers - The Web Series (Canceled),Webseries,Film & Video,USD,2010-12-06,800.00,2010-11-06 15:56:40,10.00,canceled,1,US,10.00,10.00,800.00,
953644966,RETRO Docks,Product Design,Design,USD,2012-05-04,20000.00,2012-03-20 22:39:41,920.00,failed,26,US,920.00,920.00,20000.00,
953645720,Star Wardrobe Strikes Back,Apparel,Fashion,USD,2016-10-04,20.00,2016-09-03 14:42:45,3890.00,successful,114,US,158.00,3890.00,20.00,
953645876,"They Will Fall - ""Disrupt the World"" Album",Rock,Music,USD,2012-06-01,400.00,2012-04-15 21:01:15,680.00,successful,7,US,680.00,680.00,400.00,
95365118,Inkstuds 500 Interview Roadtrip Bonanza,Comics,Comics,CAD,2014-03-26,4000.00,2014-02-24 19:02:44,16729.00,successful,356,CA,15054.39,15155.83,3623.84,
953659844,Kate Turner's Debut Music Video,Country & Folk,Music,USD,2011-09-11,1500.00,2011-08-12 21:02:06,1540.00,successful,16,US,1540.00,1540.00,1500.00,
953663183,The Seduction of Etain (poetry and art),Performance Art,Art,GBP,2014-10-31,500.00,2014-09-12 22:59:42,13.00,failed,5,GB,21.05,20.76,798.47,
953664201,Flyover Community Gardens,Farms,Food,USD,2016-03-25,2000.00,2016-02-24 22:51:15,2091.00,successful,25,US,2091.00,2091.00,2000.00,
953671839,WC Workshop,Fashion,Fashion,USD,2014-10-25,60000.00,2014-09-25 03:45:33,5840.00,failed,35,US,5840.00,5840.00,60000.00,
953674016,Vendetta Games - A feature film,Action,Film & Video,USD,2015-11-30,2500.00,2015-10-29 05:00:15,3300.00,successful,16,US,3300.00,3300.00,2500.00,
